,date,open,high,low,close,volume
44,1993-07-01,1019.04,1023.56,987.37,1007.75,28697300
45,1993-07-02,1009.13,1016.53,1000.74,1001.08,19919000
46,1993-07-05,989.86,992.81,964.02,967.98,18970100
47,1993-07-06,965.42,965.42,910.44,914.31,19115100
48,1993-07-07,909.52,924.66,886.09,917.56,13997400
49,1993-07-08,917.96,923.36,911.84,915.39,6932300
50,1993-07-09,915.39,915.56,880.44,883.96,10493800
51,1993-07-12,879.58,879.58,841.26,855.66,34617800
52,1993-07-13,862.67,884.04,862.67,879.55,20080000
53,1993-07-14,879.55,879.55,855.32,857.46,15269400
54,1993-07-15,856.67,868.63,853.76,860.44,10628900
55,1993-07-16,860.17,871.8,859.62,870.42,12186600
56,1993-07-19,869.47,869.47,857.03,857.92,8555700
57,1993-07-20,856.42,857.75,827.44,832.6,10817200
58,1993-07-21,832.58,844.31,831.32,836.87,5913500
59,1993-07-22,837.52,840.18,830.57,840.16,4633100
60,1993-07-23,839.41,843.37,837.3,839.27,6637300
61,1993-07-26,837.56,837.56,811.06,812.39,11327900
62,1993-07-27,811.38,823.58,802.62,816.64,9333800
63,1993-07-28,818.08,841.55,816.27,822.75,34908000
64,1993-07-29,823.72,834.1,823.72,828.72,20813200
65,1993-07-30,831.03,918.93,831.03,898.38,89374800
66,1993-08-02,909.54,927.85,862.54,863.7,81918300
67,1993-08-03,863.47,874.18,849.57,851.49,21801900
68,1993-08-04,852.43,871.77,842.16,867.79,15538200
69,1993-08-05,868.91,877.69,860.06,865.06,29873100
70,1993-08-06,864.71,873.66,861.13,867.25,45503400
71,1993-08-09,874.24,898.14,871.53,896.26,57254200
72,1993-08-10,908.29,930.81,876.67,877.69,88140200
73,1993-08-11,879.38,901.71,877.04,901.71,23403600
74,1993-08-12,916.33,944.86,914.01,944.86,69064200
75,1993-08-13,957.4,970.88,949.35,963.67,79901200
76,1993-08-16,984.83,1036.69,981.05,1036.69,89024100
77,1993-08-17,1056.46,1060.64,985.32,988.17,94759900
78,1993-08-18,988.17,998.37,956.26,956.26,35466900
79,1993-08-19,951.98,986.13,951.95,973.57,26426300
80,1993-08-20,977.19,983.25,945.07,952.11,23952200
81,1993-08-23,944.29,948.09,899.31,904.64,30252800
82,1993-08-24,890.26,917.13,887.49,909.6,19874600
83,1993-08-25,915.98,937.11,915.98,924.91,15582000
84,1993-08-26,929.06,930.85,908.9,916.5,8125600
85,1993-08-27,915.76,916.17,900.26,907.45,30766600
86,1993-08-30,924.88,924.88,896.94,909.55,14355500
87,1993-08-31,910.81,918.33,904.33,904.7,9478900
88,1993-09-01,910.48,910.48,902.63,904.68,14563100
89,1993-09-02,904.99,910.79,903.09,910.79,11221200
90,1993-09-03,916.3,933.89,915.72,930.55,18838500
91,1993-09-06,948.21,955.63,941.12,955.63,30578300
92,1993-09-07,958.48,958.48,917.14,917.14,20867600
93,1993-09-08,915.04,926.03,903.41,917.54,15862200
94,1993-09-09,920.28,924.41,908.75,909.15,12773200
95,1993-09-10,883.02,914.57,883.02,909.67,11583700
96,1993-09-13,904.21,904.21,878.69,883.21,19080200
97,1993-09-14,881.37,885.1,871.12,881.83,8944300
98,1993-09-15,881.24,931.11,880.34,886.29,6805600
99,1993-09-16,895.2,895.45,877.94,878.44,7562000
100,1993-09-17,878.39,886.19,869.41,884.66,11056800
101,1993-09-20,877.65,880.19,872.29,877.59,12831500
102,1993-09-21,878.73,903.86,878.73,895.58,20981600
103,1993-09-22,896.32,898.31,884.94,885.35,13559800
104,1993-09-23,887.14,892.76,886.46,888.25,11993600
105,1993-09-24,880.38,925.68,868.9,880.12,30427000
106,1993-09-27,880.22,889.64,879.77,888.09,21266900
107,1993-09-28,894.23,910.54,890.95,910.54,35086500
108,1993-09-29,919.7,924.47,895.51,897.3,36135300
109,1993-09-30,899.07,912.71,895.47,904.06,42002700
110,1993-10-04,911.58,918.82,905.8,908.62,37516100
111,1993-10-05,911.94,913.18,900.56,901.16,19184500
112,1993-10-06,903.17,905.95,895.39,898.22,28678100
113,1993-10-07,900.46,948.04,891.84,904.1,104465400
114,1993-10-08,914.59,916.41,890.08,890.08,88454800
115,1993-10-11,889.85,894.14,881.97,883.29,47399200
116,1993-10-12,883.0,888.13,880.57,881.82,36740600
117,1993-10-13,883.79,887.72,865.7,869.95,47009600
118,1993-10-14,868.61,868.61,858.62,863.91,32025500
119,1993-10-15,864.65,869.82,864.45,865.99,19243900
120,1993-10-18,854.13,859.67,842.19,842.19,27949200
121,1993-10-19,847.61,852.6,843.2,846.19,28682300
122,1993-10-20,850.79,854.56,843.72,852.7,43444200
123,1993-10-21,856.27,856.27,840.23,841.55,56369600
124,1993-10-22,833.14,848.19,824.92,825.96,81511900
125,1993-10-25,805.93,805.93,779.5,791.07,53030000
126,1993-10-26,792.7,795.7,782.79,783.82,63722700
127,1993-10-27,785.42,787.54,775.49,778.08,47773600
128,1993-10-28,777.17,835.45,775.21,830.07,61665400
129,1993-10-29,841.51,841.77,813.76,819.2,58422700
130,1993-11-01,809.59,823.23,806.29,818.62,27840000
131,1993-11-02,823.94,828.22,814.14,815.73,36838900
132,1993-11-03,816.06,816.49,806.42,808.12,38026800
133,1993-11-04,806.37,810.16,792.49,802.57,29381400
134,1993-11-05,802.57,817.11,801.56,813.82,26006200
135,1993-11-08,824.83,829.87,816.6,829.87,49366000
136,1993-11-09,835.82,842.67,828.59,840.94,40310600
137,1993-11-10,843.9,855.56,821.55,824.38,56747400
138,1993-11-11,825.43,843.77,825.43,834.24,43744800
139,1993-11-12,843.1,850.53,842.8,848.39,48432800
140,1993-11-15,859.03,881.19,858.46,878.09,90896500
141,1993-11-16,879.56,880.32,865.23,868.09,91647600
142,1993-11-17,871.16,888.03,871.16,878.77,78342500
143,1993-11-18,888.17,891.75,884.06,890.03,60695500
144,1993-11-19,893.26,902.64,890.49,902.64,111613900
145,1993-11-22,902.64,926.41,902.64,914.71,104474800
146,1993-11-23,919.98,931.3,908.05,919.26,131747200
147,1993-11-24,919.05,923.6,908.58,913.55,102022200
148,1993-11-25,917.52,944.2,917.52,940.23,145779400
149,1993-11-26,940.23,967.14,920.04,921.41,117895800
150,1993-11-29,922.9,929.25,907.85,926.22,77200500
151,1993-11-30,940.75,945.29,931.61,938.7,101059400
152,1993-12-01,946.67,947.85,925.54,928.21,72686400
153,1993-12-02,927.43,930.0,915.97,922.03,45382600
154,1993-12-03,923.01,926.42,916.69,922.75,44000800
155,1993-12-06,927.67,942.21,922.05,933.4,149046200
156,1993-12-07,943.7,949.48,933.54,939.77,149708900
157,1993-12-08,968.52,970.44,935.64,939.49,128967000
158,1993-12-09,949.46,951.5,904.96,915.76,71262500
159,1993-12-10,919.66,928.22,891.89,911.09,86232100
160,1993-12-13,919.17,919.58,888.92,890.9,60682400
161,1993-12-14,882.33,892.06,854.36,863.09,59072500
162,1993-12-15,863.03,872.42,842.59,872.42,58408200
163,1993-12-16,873.44,879.42,843.79,843.79,59519300
164,1993-12-17,833.4,849.77,823.88,834.39,57300900
165,1993-12-20,768.94,777.32,691.62,724.42,70784600
166,1993-12-21,724.99,771.98,718.9,771.98,67124300
167,1993-12-22,768.67,783.2,752.28,754.36,129346100
168,1993-12-23,753.93,772.26,753.93,767.09,60261500
169,1993-12-24,774.54,777.88,759.05,763.95,63929800
170,1993-12-27,771.74,776.9,766.78,776.85,69697800
171,1993-12-28,781.93,781.93,765.48,768.4,109302200
172,1993-12-29,768.35,768.35,749.1,750.96,72773300
173,1993-12-30,750.4,767.18,746.2,756.32,53735700
174,1993-12-31,760.24,763.92,754.65,760.45,53052100
175,1994-01-03,764.56,764.73,755.04,756.08,67358800
176,1994-01-04,756.58,757.07,743.68,744.4,38602000
177,1994-01-05,737.78,751.36,731.94,751.35,47581400
178,1994-01-06,755.13,773.58,755.13,773.58,112252600
179,1994-01-07,780.29,790.19,780.29,786.63,109301400
180,1994-01-10,798.51,802.09,793.62,801.91,103390100
181,1994-01-11,804.74,806.68,781.43,785.71,65601500
182,1994-01-12,785.41,788.25,776.52,777.99,68424400
183,1994-01-13,778.76,790.89,778.76,789.14,109887200
184,1994-01-14,793.03,793.79,740.12,744.44,147139800
185,1994-01-17,757.47,766.77,751.46,753.78,57724700
186,1994-01-18,754.96,754.96,721.93,729.83,62976200
187,1994-01-19,729.22,729.22,694.1,706.01,59884200
188,1994-01-20,694.48,698.36,679.29,695.02,49975600
189,1994-01-21,692.38,708.63,688.98,704.53,43418900
190,1994-01-24,721.29,730.66,716.32,730.66,66227700
191,1994-01-25,730.95,735.25,709.79,709.86,92056900
192,1994-01-26,736.41,736.41,704.79,706.93,72881100
193,1994-01-27,707.99,712.77,707.99,709.65,29118700
194,1994-01-28,710.56,710.71,689.88,691.82,58344200
195,1994-01-31,678.32,678.32,655.87,665.31,49881000
196,1994-02-01,665.31,665.34,647.76,652.4,29192600
197,1994-02-02,649.86,667.64,649.86,667.64,35711900
198,1994-02-03,670.49,685.27,669.84,673.15,58938800
199,1994-02-04,677.25,689.91,676.45,688.42,55371100
200,1994-02-14,704.5,707.87,672.4,672.58,48067900
201,1994-02-15,669.09,670.54,657.41,667.86,30844900
202,1994-02-16,669.87,674.02,667.95,671.42,33625300
203,1994-02-17,668.5,669.76,662.06,665.18,29486700
204,1994-02-18,664.31,667.56,661.99,665.26,25156800
205,1994-02-21,667.34,667.34,650.82,652.46,27511000
206,1994-02-22,650.23,666.89,648.34,661.12,26530800
207,1994-02-23,662.28,664.13,652.13,654.66,16857300
208,1994-02-24,653.9,653.9,645.05,653.11,62006600
209,1994-02-25,660.3,666.73,655.84,664.0,89577600
210,1994-02-28,662.76,670.56,647.97,649.86,103537700
211,1994-03-01,649.17,652.76,640.29,640.48,63403300
212,1994-03-02,639.57,643.29,624.42,625.77,66630400
213,1994-03-03,623.1,626.09,612.35,615.63,53430600
214,1994-03-04,611.25,617.98,607.31,608.58,51288800
215,1994-03-07,603.54,603.74,596.83,598.05,9897700
216,1994-03-08,600.4,608.91,589.83,593.67,69263100
217,1994-03-09,597.01,601.85,589.05,591.27,121985300
218,1994-03-10,593.04,614.43,575.06,578.59,139299100
219,1994-03-11,578.6,589.15,574.24,589.15,192465700
220,1994-03-14,638.16,659.01,616.67,658.31,270647400
221,1994-03-15,670.39,675.53,639.18,649.7,287683500
222,1994-03-16,643.81,664.26,640.61,663.9,209840700
223,1994-03-17,673.59,677.5,647.66,652.97,174618200
224,1994-03-18,652.97,657.12,629.21,637.11,149446200
225,1994-03-21,629.03,629.38,608.4,609.35,106807800
226,1994-03-22,605.08,617.22,602.62,616.98,81530500
227,1994-03-23,617.39,620.22,605.29,606.39,153746600
228,1994-03-24,605.42,614.18,599.4,600.81,177389100
229,1994-03-25,605.02,608.53,590.26,594.94,117272800
230,1994-03-28,575.0,581.3,568.08,579.74,120892700
231,1994-03-29,583.99,586.13,574.14,578.84,128086400
232,1994-03-30,581.19,588.47,577.5,582.95,106271600
233,1994-03-31,586.29,590.98,577.8,580.39,171678000
234,1994-04-01,581.95,582.84,569.06,574.78,104667400
235,1994-04-04,577.35,577.98,570.12,571.81,136469400
236,1994-04-05,572.83,576.37,557.85,560.3,85674900
237,1994-04-06,559.35,560.0,554.11,557.95,63401600
238,1994-04-07,556.51,562.18,553.8,556.7,81916700
239,1994-04-08,557.61,559.15,554.19,557.68,60999800
240,1994-04-11,553.77,554.11,542.45,544.5,65807200
241,1994-04-12,542.46,549.66,540.24,549.65,66207900
242,1994-04-13,555.4,556.88,542.19,544.04,90727700
243,1994-04-14,539.94,542.27,524.2,525.83,83006500
244,1994-04-15,521.71,521.73,488.53,518.59,120567800
245,1994-04-18,514.27,514.42,497.92,505.93,91975200
246,1994-04-19,501.3,504.89,481.74,483.78,92315300
247,1994-04-20,474.37,475.88,450.67,451.7,101768200
248,1994-04-21,445.11,486.85,444.54,482.27,127769500
249,1994-04-22,486.56,495.82,466.56,468.14,175369500
250,1994-04-25,469.41,473.75,460.06,462.66,123929600
251,1994-04-26,467.07,478.46,467.07,478.35,92523400
252,1994-04-27,486.61,491.05,480.26,490.57,187773000
253,1994-04-28,497.31,507.29,487.16,488.99,234833800
254,1994-04-29,489.25,502.47,480.77,487.03,174625100
255,1994-05-03,488.73,494.8,484.76,494.8,83428500
256,1994-05-04,502.31,505.41,496.83,504.0,126690800
257,1994-05-05,497.41,497.41,477.4,481.55,115190900
258,1994-05-06,479.74,483.03,468.61,475.89,84712100
259,1994-05-09,474.14,475.07,468.88,473.71,75738800
260,1994-05-10,475.82,485.41,475.68,485.35,88409400
261,1994-05-11,491.46,494.68,480.51,482.12,152509400
262,1994-05-12,477.69,482.25,470.31,472.65,116575200
263,1994-05-13,471.46,479.17,467.38,478.93,83079000
264,1994-05-16,484.14,486.09,478.51,481.01,109659200
265,1994-05-17,481.1,482.21,478.42,479.6,63211700
266,1994-05-18,477.98,479.52,471.78,473.67,63858700
267,1994-05-19,471.55,476.31,469.17,476.12,43073300
268,1994-05-20,479.47,480.57,474.98,479.34,84422100
269,1994-05-23,477.64,478.86,471.61,472.58,60399200
270,1994-05-24,471.66,474.08,471.15,474.04,49372300
271,1994-05-25,474.28,475.9,471.72,472.17,53183800
272,1994-05-26,471.33,472.61,463.69,465.23,55770900
273,1994-05-27,461.96,463.26,455.79,462.33,64279300
274,1994-05-30,456.94,457.06,437.44,438.81,56893800
275,1994-05-31,433.36,447.56,431.91,447.53,46272800
276,1994-06-01,445.6,447.56,437.5,438.21,56996700
277,1994-06-02,436.87,440.82,436.86,439.1,42552300
278,1994-06-03,439.7,445.01,439.23,440.02,46679000
279,1994-06-06,440.67,441.11,433.96,435.46,37370500
280,1994-06-07,434.66,434.9,423.07,424.49,45871800
281,1994-06-08,422.27,428.47,418.04,426.73,45297500
282,1994-06-09,427.3,429.32,417.15,419.09,46060600
283,1994-06-10,416.38,417.06,409.85,412.4,46944900
284,1994-06-13,405.58,405.63,391.82,392.22,34792200
285,1994-06-14,393.62,397.18,388.24,391.85,40937000
286,1994-06-15,394.04,400.98,392.69,397.59,54648800
287,1994-06-16,400.08,406.33,397.22,406.25,47673300
288,1994-06-17,408.42,421.77,403.73,421.16,87947500
289,1994-06-20,418.78,423.27,398.8,399.81,97197800
290,1994-06-21,396.69,398.55,393.02,395.62,33285700
291,1994-06-22,396.04,404.13,395.88,400.67,29027400
292,1994-06-23,402.04,402.72,395.55,396.89,32456700
293,1994-06-24,396.62,397.34,389.56,391.38,32061900
294,1994-06-27,383.04,383.38,372.59,373.58,37800300
295,1994-06-28,371.83,374.1,370.17,371.89,21779500
296,1994-06-29,374.67,376.47,369.01,369.98,19049000
297,1994-06-30,368.68,372.78,363.14,370.89,28603500
298,1994-07-01,370.8,370.8,361.4,361.91,33905500
299,1994-07-04,352.64,354.57,349.54,350.39,32268400
300,1994-07-05,350.07,356.97,349.88,356.8,29026200
301,1994-07-06,357.22,357.58,347.53,348.58,36775100
302,1994-07-07,345.6,347.39,342.28,344.18,26002500
303,1994-07-08,344.54,352.38,344.1,351.84,37231200
304,1994-07-11,350.0,350.82,344.04,344.99,33948600
305,1994-07-12,345.01,348.12,344.57,346.28,20864900
306,1994-07-13,347.23,352.14,347.08,351.53,25469700
307,1994-07-14,352.57,353.64,346.54,347.29,34687900
308,1994-07-15,346.75,346.81,333.75,335.07,36717700
309,1994-07-18,330.06,330.06,322.33,323.21,25862700
310,1994-07-19,322.86,325.76,318.38,323.98,22010900
311,1994-07-20,324.45,325.39,318.23,318.89,18262400
312,1994-07-21,316.85,316.85,307.49,307.96,28851500
313,1994-07-22,306.09,306.1,291.94,294.02,43569600
314,1994-07-25,289.09,302.98,286.01,302.97,54888200
315,1994-07-26,304.37,312.89,300.1,312.89,97635100
316,1994-07-27,312.68,315.26,295.9,298.36,106956300
317,1994-07-28,295.09,295.59,274.63,275.98,77680700
318,1994-07-29,272.53,274.43,265.12,272.03,70375100
319,1994-08-01,318.73,360.75,305.06,357.96,366835500
320,1994-08-02,362.62,400.9,347.32,349.0,528834100
321,1994-08-03,349.56,426.1,349.56,425.72,535905800
322,1994-08-04,456.86,485.1,434.58,458.46,1033383200
323,1994-08-05,474.41,569.76,474.3,569.74,1261115600
324,1994-08-08,599.93,630.24,558.78,588.92,1067469900
325,1994-08-09,594.38,594.42,504.49,514.79,607273000
326,1994-08-10,512.47,616.83,491.15,616.83,975842500
327,1994-08-11,638.86,639.85,569.84,573.28,1218900800
328,1994-08-12,562.25,608.16,561.09,575.22,536955400
329,1994-08-15,560.94,573.09,543.97,551.2,335946300
330,1994-08-16,549.13,590.62,549.1,571.73,437808600
331,1994-08-17,581.52,589.26,571.73,589.11,328508100
332,1994-08-18,598.61,628.26,592.24,610.02,864743500
333,1994-08-19,611.23,619.32,574.94,580.65,572433400
334,1994-08-22,552.02,567.36,543.04,553.84,330708700
335,1994-08-23,559.68,572.13,540.3,572.05,238588300
336,1994-08-24,575.75,575.77,558.24,558.95,273355100
337,1994-08-25,557.06,569.75,557.05,567.6,240346200
338,1994-08-26,572.42,572.42,555.91,555.91,299514200
339,1994-08-29,562.42,563.77,552.65,554.85,198857400
340,1994-08-30,558.31,593.08,558.31,586.85,446511700
341,1994-08-31,598.0,612.69,592.03,612.24,620562600
342,1994-09-01,612.55,631.86,612.44,614.88,524744900
343,1994-09-02,618.65,639.53,616.41,639.49,370629600
344,1994-09-05,668.25,716.13,664.09,716.13,985606000
345,1994-09-06,724.41,756.89,703.82,756.01,854845900
346,1994-09-07,743.38,775.52,699.92,708.08,761225200
347,1994-09-08,728.37,754.39,713.53,736.65,452421700
348,1994-09-09,743.52,748.97,713.47,723.04,386354800
349,1994-09-12,747.87,775.0,739.26,773.39,460856500
350,1994-09-13,787.63,800.34,776.31,785.85,660555200
351,1994-09-14,794.38,794.7,743.12,747.34,567019200
352,1994-09-15,754.82,759.5,713.68,747.63,284477900
353,1994-09-16,756.05,760.74,731.28,751.18,314866000
354,1994-09-19,723.99,742.0,709.74,711.42,251488700
355,1994-09-20,706.02,714.9,685.83,699.11,202732400
356,1994-09-21,709.9,741.94,709.9,741.94,211813400
357,1994-09-22,745.02,745.05,700.68,703.87,236318300
358,1994-09-23,695.77,699.47,663.45,665.18,229074700
359,1994-09-26,654.67,677.45,645.86,674.85,155432100
360,1994-09-27,674.85,680.22,661.79,666.89,142291100
361,1994-09-28,673.31,697.68,673.19,697.01,233067000
362,1994-09-29,704.05,704.25,627.43,640.26,213396400
363,1994-09-30,616.72,635.74,599.6,601.07,210088200
364,1994-10-05,585.36,587.86,516.23,535.27,193112600
365,1994-10-06,555.45,558.98,501.19,502.25,168415600
366,1994-10-07,485.49,576.51,416.8,562.31,363014000
367,1994-10-10,516.26,551.18,506.64,529.7,277919500
368,1994-10-11,539.43,546.21,529.44,533.89,130387000
369,1994-10-12,539.29,548.48,534.94,538.96,128343200
370,1994-10-13,536.61,537.0,481.75,483.68,184137000
371,1994-10-14,463.05,506.18,451.12,502.57,183489800
372,1994-10-17,468.84,479.9,466.94,468.02,80693200
373,1994-10-18,473.89,476.71,468.95,473.31,53474900
374,1994-10-19,478.13,495.47,478.05,494.48,122568200
375,1994-10-20,502.78,542.58,500.88,542.48,282282400
376,1994-10-21,550.3,561.74,530.67,536.3,358382100
377,1994-10-24,557.41,592.22,551.94,592.04,348718000
378,1994-10-25,597.94,597.94,561.39,561.39,414914900
379,1994-10-26,548.91,551.87,518.99,521.75,189748500
380,1994-10-27,517.66,535.6,515.46,535.59,115373300
381,1994-10-28,531.7,538.18,516.8,518.18,176936600
382,1994-10-31,498.04,508.79,493.4,502.22,93120500
383,1994-11-01,510.55,518.43,504.38,516.73,74055700
384,1994-11-02,512.73,517.17,509.76,513.31,62833300
385,1994-11-03,519.34,551.23,519.27,548.65,204401600
386,1994-11-04,549.48,549.57,510.83,512.58,141892100
387,1994-11-07,499.67,520.21,498.12,517.64,61695500
388,1994-11-08,537.9,557.86,531.17,539.88,225296900
389,1994-11-09,526.51,548.72,526.51,548.3,138867500
390,1994-11-10,558.52,563.14,537.79,539.42,163796500
391,1994-11-11,548.77,553.08,535.97,552.76,88801400
392,1994-11-14,555.85,560.06,548.43,555.37,138891300
393,1994-11-15,543.14,548.81,534.99,535.35,103167500
394,1994-11-16,536.62,540.75,527.47,536.49,62881200
395,1994-11-17,537.04,537.11,528.65,528.86,46663400
396,1994-11-18,524.37,530.99,520.48,530.98,40036700
397,1994-11-21,528.53,533.11,527.6,530.02,21498100
398,1994-11-22,531.79,533.93,522.79,524.71,22837100
399,1994-11-23,524.31,524.73,513.89,516.05,28874400
400,1994-11-24,513.69,518.7,512.03,515.19,26797200
401,1994-11-25,526.68,531.5,519.39,520.91,32906700
402,1994-11-28,519.32,519.63,514.92,518.53,16457300
403,1994-11-29,512.02,522.24,510.86,522.2,21631400
404,1994-11-30,521.52,523.96,517.87,519.51,21899500
405,1994-12-01,519.66,520.67,516.82,518.8,14850200
406,1994-12-02,520.63,521.5,515.63,516.15,16866500
407,1994-12-05,514.57,514.71,505.11,505.42,21480800
408,1994-12-06,499.04,501.4,495.82,496.97,0
409,1994-12-08,497.62,498.42,489.99,490.39,0
410,1994-12-09,487.1,492.97,483.81,487.44,0
411,1994-12-12,482.12,487.62,472.97,484.34,0
412,1994-12-13,482.12,487.62,472.97,484.34,0
413,1994-12-14,481.75,481.75,474.78,475.31,0
414,1994-12-15,476.42,509.64,475.42,507.31,0
415,1994-12-16,502.7,525.46,498.86,516.08,0
416,1994-12-19,518.94,553.85,510.01,520.23,0
417,1994-12-20,499.54,508.58,496.03,504.98,0
418,1994-12-21,503.12,523.41,502.51,509.55,0
419,1994-12-22,509.76,513.19,497.91,506.92,0
420,1994-12-23,507.71,520.58,507.71,509.27,0
421,1994-12-26,516.04,518.71,506.84,507.82,0
422,1994-12-27,510.9,512.31,496.06,497.2,0
423,1994-12-28,497.16,499.27,487.71,488.78,0
424,1994-12-29,489.81,492.85,482.7,485.63,0
425,1994-12-30,485.88,490.19,482.97,487.38,0
426,1995-01-03,479.75,487.88,474.24,482.15,0
427,1995-01-04,485.05,495.29,480.78,494.14,0
428,1995-01-05,495.1,497.25,486.79,487.35,0
429,1995-01-06,484.67,485.42,479.43,482.73,0
430,1995-01-09,479.9,479.94,473.17,473.99,0
431,1995-01-10,466.18,468.38,461.11,463.26,0
432,1995-01-11,463.32,466.57,460.2,465.3,0
433,1995-01-12,465.89,466.81,456.95,457.94,0
434,1995-01-13,454.44,456.39,451.15,453.9,0
435,1995-01-16,449.86,449.87,443.81,445.96,0
436,1995-01-17,448.44,450.95,443.94,444.86,0
437,1995-01-18,444.95,449.45,444.36,448.72,0
438,1995-01-19,445.71,448.51,432.52,432.83,0
439,1995-01-20,429.08,438.01,423.09,432.91,0
440,1995-01-23,428.83,428.83,419.23,419.57,0
441,1995-01-24,419.0,423.8,414.93,415.64,0
442,1995-01-25,416.51,423.35,416.51,421.37,0
443,1995-01-26,420.02,421.36,417.75,419.9,0
444,1995-01-27,419.52,428.41,419.52,427.3,0
445,1995-02-06,425.54,425.63,405.5,406.33,0
446,1995-02-07,404.1,408.8,399.68,405.63,0
447,1995-02-08,405.96,409.98,404.43,406.6,0
448,1995-02-09,406.49,421.04,405.65,420.89,0
449,1995-02-10,417.54,425.13,411.47,412.13,0
450,1995-02-13,409.32,418.06,408.73,416.9,0
451,1995-02-14,417.15,419.06,412.37,416.1,0
452,1995-02-15,416.08,417.0,412.15,412.54,0
453,1995-02-16,412.24,412.57,407.4,408.55,0
454,1995-02-17,408.51,408.56,404.24,405.31,0
455,1995-02-20,406.67,410.7,405.97,406.36,0
456,1995-02-21,406.29,410.36,405.99,410.36,0
457,1995-02-22,410.37,449.32,410.37,449.15,0
458,1995-02-24,446.42,448.57,421.74,424.0,0
459,1995-02-27,443.74,449.35,424.3,425.77,0
460,1995-02-28,423.8,423.82,412.63,416.59,0
461,1995-03-01,415.96,423.59,413.68,421.84,0
462,1995-03-02,422.31,427.34,419.14,424.39,0
463,1995-03-03,425.37,438.55,425.37,436.38,0
464,1995-03-06,443.18,466.1,440.06,465.86,0
465,1995-03-07,464.71,476.77,451.33,475.11,0
466,1995-03-08,475.11,476.77,451.33,467.41,0
467,1995-03-09,464.24,469.11,454.7,455.43,0
468,1995-03-10,451.86,452.33,440.41,442.04,0
469,1995-03-13,449.56,449.98,440.07,442.14,0
470,1995-03-14,444.03,452.97,442.75,444.28,0
471,1995-03-15,444.77,447.07,429.97,432.86,0
472,1995-03-16,431.3,438.42,430.11,438.4,0
473,1995-03-17,438.28,447.99,436.7,447.54,0
474,1995-03-20,450.76,454.69,440.63,440.7,0
475,1995-03-21,438.97,446.42,437.85,445.15,0
476,1995-03-22,447.97,461.36,447.28,461.19,0
477,1995-03-23,464.06,466.03,457.12,459.69,0
478,1995-03-24,459.06,461.1,451.63,459.58,0
479,1995-03-27,464.01,471.35,463.62,470.32,0
480,1995-03-28,468.81,470.85,465.88,467.04,0
481,1995-03-29,465.27,472.56,458.61,472.15,0
482,1995-03-30,475.1,475.1,458.61,464.53,0
483,1995-03-31,464.43,474.33,463.04,473.52,0
484,1995-04-03,476.0,484.37,473.3,482.19,0
485,1995-04-04,479.28,482.92,478.07,482.01,0
486,1995-04-05,481.08,483.14,472.56,472.94,0
487,1995-04-06,470.18,480.82,469.92,480.82,0
488,1995-04-07,483.99,499.68,483.71,498.03,0
489,1995-04-10,502.79,505.8,491.12,493.42,0
490,1995-04-11,488.77,488.97,467.54,468.12,0
491,1995-04-12,461.46,470.72,459.35,466.53,0
492,1995-04-13,467.2,469.32,455.85,456.52,0
493,1995-04-14,455.1,462.81,452.03,462.13,0
494,1995-04-17,462.54,464.35,455.58,457.53,0
495,1995-04-18,456.93,459.67,454.9,455.67,0
496,1995-04-19,454.8,460.02,454.62,459.86,0
497,1995-04-20,461.45,469.61,461.36,469.41,0
498,1995-04-21,470.72,474.31,463.05,463.27,0
499,1995-04-24,458.26,460.36,452.56,453.9,0
500,1995-04-25,451.06,454.93,450.33,453.79,0
501,1995-04-26,454.24,454.93,441.59,441.59,0
502,1995-04-27,425.02,438.03,393.13,419.41,0
503,1995-04-28,422.13,426.78,418.81,425.69,0
504,1995-05-02,422.13,426.78,418.81,425.69,0
505,1995-05-03,425.88,429.06,424.99,425.22,0
506,1995-05-04,424.5,424.5,418.84,418.84,0
507,1995-05-05,417.83,423.12,417.24,420.84,0
508,1995-05-08,419.58,421.41,413.91,419.53,0
509,1995-05-09,422.13,426.78,418.81,425.69,0
510,1995-05-10,423.42,425.73,414.55,414.56,0
511,1995-05-11,416.86,419.46,415.75,417.02,0
512,1995-05-12,418.18,433.65,417.06,427.95,0
513,1995-05-15,427.07,427.07,423.31,425.45,0
514,1995-05-16,426.07,426.58,422.28,422.87,0
515,1995-05-17,422.6,425.49,421.86,425.47,0
516,1995-05-18,544.61,559.0,494.84,552.48,0
517,1995-05-19,557.72,622.48,550.77,622.48,0
518,1995-05-22,673.54,683.89,643.33,662.28,0
519,1995-05-23,583.68,609.82,543.5,544.07,0
520,1995-05-24,554.2,561.27,522.86,540.77,0
521,1995-05-25,544.2,545.63,509.12,509.24,0
522,1995-05-26,499.69,576.17,490.69,533.51,0
523,1995-05-29,525.93,530.16,511.67,520.83,0
524,1995-05-30,521.39,530.76,514.97,519.63,0
525,1995-05-31,513.73,515.76,504.44,510.99,0
526,1995-06-01,513.25,516.96,511.52,516.83,0
527,1995-06-02,517.98,527.06,517.81,523.48,0
528,1995-06-05,524.13,524.16,505.71,506.33,0
529,1995-06-06,495.26,505.17,493.41,503.88,0
530,1995-06-07,504.06,523.42,502.26,523.3,0
531,1995-06-08,518.99,527.72,507.03,509.33,0
532,1995-06-09,508.84,519.13,508.64,514.84,0
533,1995-06-12,511.77,518.51,507.73,514.94,0
